,Date,3m1s_inversion,3m2s_inversion,2s10s_inversion,2s30s_inversion
4252,2002-06-24,False,False,False,False
4253,2002-06-21,False,False,False,False
4254,2002-06-20,False,False,False,False
4255,2002-06-19,False,False,False,False
4256,2002-06-18,False,False,False,False
4257,2002-06-17,False,False,False,False
4258,2002-06-14,False,False,False,False
4259,2002-06-13,False,False,False,False
4260,2002-06-12,False,False,False,False
4261,2002-06-11,False,False,False,False
4262,2002-06-10,False,False,False,False
4263,2002-06-07,False,False,False,False
4264,2002-06-06,False,False,False,False
4265,2002-06-05,False,False,False,False
4266,2002-06-04,False,False,False,False
4267,2002-06-03,False,False,False,False
4268,2002-05-31,False,False,False,False
4269,2002-05-30,False,False,False,False
4270,2002-05-29,False,False,False,False
4271,2002-05-28,False,False,False,False
4272,2002-05-24,False,False,False,False
4273,2002-05-23,False,False,False,False
4274,2002-05-22,False,False,False,False
4275,2002-05-21,False,False,False,False
4276,2002-05-20,False,False,False,False
4277,2002-05-17,False,False,False,False
4278,2002-05-16,False,False,False,False
4279,2002-05-15,False,False,False,False
4280,2002-05-14,False,False,False,False
4281,2002-05-13,False,False,False,False
4282,2002-05-10,False,False,False,False
4283,2002-05-09,False,False,False,False
4284,2002-05-08,False,False,False,False
4285,2002-05-07,False,False,False,False
4286,2002-05-06,False,False,False,False
4287,2002-05-03,False,False,False,False
4288,2002-05-02,False,False,False,False
4289,2002-05-01,False,False,False,False
4290,2002-04-30,False,False,False,False
4291,2002-04-29,False,False,False,False
4292,2002-04-26,False,False,False,False
4293,2002-04-25,False,False,False,False
4294,2002-04-24,False,False,False,False
4295,2002-04-23,False,False,False,False
4296,2002-04-22,False,False,False,False
4297,2002-04-19,False,False,False,False
4298,2002-04-18,False,False,False,False
4299,2002-04-17,False,False,False,False
4300,2002-04-16,False,False,False,False
4301,2002-04-15,False,False,False,False
4302,2002-04-12,False,False,False,False
4303,2002-04-11,False,False,False,False
4304,2002-04-10,False,False,False,False
4305,2002-04-09,False,False,False,False
4306,2002-04-08,False,False,False,False
4307,2002-04-05,False,False,False,False
4308,2002-04-04,False,False,False,False
4309,2002-04-03,False,False,False,False
4310,2002-04-02,False,False,False,False
4311,2002-04-01,False,False,False,False
4312,2002-03-28,False,False,False,False
4313,2002-03-27,False,False,False,False
4314,2002-03-26,False,False,False,False
4315,2002-03-25,False,False,False,False
4316,2002-03-22,False,False,False,False
4317,2002-03-21,False,False,False,False
4318,2002-03-20,False,False,False,False
4319,2002-03-19,False,False,False,False
4320,2002-03-18,False,False,False,False
4321,2002-03-15,False,False,False,False
4322,2002-03-14,False,False,False,False
4323,2002-03-13,False,False,False,False
4324,2002-03-12,False,False,False,False
4325,2002-03-11,False,False,False,False
4326,2002-03-08,False,False,False,False
4327,2002-03-07,False,False,False,False
4328,2002-03-06,False,False,False,False
4329,2002-03-05,False,False,False,False
4330,2002-03-04,False,False,False,False
4331,2002-03-01,False,False,False,False
4332,2002-02-28,False,False,False,False
4333,2002-02-27,False,False,False,False
4334,2002-02-26,False,False,False,False
4335,2002-02-25,False,False,False,False
4336,2002-02-22,False,False,False,False
4337,2002-02-21,False,False,False,False
4338,2002-02-20,False,False,False,False
4339,2002-02-19,False,False,False,False
4340,2002-02-15,False,False,False,False
4341,2002-02-14,False,False,False,False
4342,2002-02-13,False,False,False,False
4343,2002-02-12,False,False,False,False
4344,2002-02-11,False,False,False,False
4345,2002-02-08,False,False,False,False
4346,2002-02-07,False,False,False,False
4347,2002-02-06,False,False,False,False
4348,2002-02-05,False,False,False,False
4349,2002-02-04,False,False,False,False
4350,2002-02-01,False,False,False,False
4351,2002-01-31,False,False,False,False
4352,2002-01-30,False,False,False,False
4353,2002-01-29,False,False,False,False
4354,2002-01-28,False,False,False,False
4355,2002-01-25,False,False,False,False
4356,2002-01-24,False,False,False,False
4357,2002-01-23,False,False,False,False
4358,2002-01-22,False,False,False,False
4359,2002-01-18,False,False,False,False
4360,2002-01-17,False,False,False,False
4361,2002-01-16,False,False,False,False
4362,2002-01-15,False,False,False,False
4363,2002-01-14,False,False,False,False
4364,2002-01-11,False,False,False,False
4365,2002-01-10,False,False,False,False
4366,2002-01-09,False,False,False,False
4367,2002-01-08,False,False,False,False
4368,2002-01-07,False,False,False,False
4369,2002-01-04,False,False,False,False
4370,2002-01-03,False,False,False,False
4371,2002-01-02,False,False,False,False
4372,2001-12-31,False,False,False,False
4373,2001-12-28,False,False,False,False
4374,2001-12-27,False,False,False,False
4375,2001-12-26,False,False,False,False
4376,2001-12-24,False,False,False,False
4377,2001-12-21,False,False,False,False
4378,2001-12-20,False,False,False,False
4379,2001-12-19,False,False,False,False
4380,2001-12-18,False,False,False,False
4381,2001-12-17,False,False,False,False
4382,2001-12-14,False,False,False,False
4383,2001-12-13,False,False,False,False
4384,2001-12-12,False,False,False,False
4385,2001-12-11,False,False,False,False
4386,2001-12-10,False,False,False,False
4387,2001-12-07,False,False,False,False
4388,2001-12-06,False,False,False,False
4389,2001-12-05,False,False,False,False
4390,2001-12-04,False,False,False,False
4391,2001-12-03,False,False,False,False
4392,2001-11-30,False,False,False,False
4393,2001-11-29,False,False,False,False
4394,2001-11-28,False,False,False,False
4395,2001-11-27,False,False,False,False
4396,2001-11-26,False,False,False,False
4397,2001-11-23,False,False,False,False
4398,2001-11-21,False,False,False,False
4399,2001-11-20,False,False,False,False
4400,2001-11-19,False,False,False,False
4401,2001-11-16,False,False,False,False
4402,2001-11-15,False,False,False,False
4403,2001-11-14,False,False,False,False
4404,2001-11-13,False,False,False,False
4405,2001-11-09,False,False,False,False
4406,2001-11-08,False,False,False,False
4407,2001-11-07,False,False,False,False
4408,2001-11-06,False,False,False,False
4409,2001-11-05,False,False,False,False
4410,2001-11-02,False,False,False,False
4411,2001-11-01,False,False,False,False
4412,2001-10-31,False,False,False,False
4413,2001-10-30,False,False,False,False
4414,2001-10-29,False,False,False,False
4415,2001-10-26,False,False,False,False
4416,2001-10-25,False,False,False,False
4417,2001-10-24,False,False,False,False
4418,2001-10-23,False,False,False,False
4419,2001-10-22,False,False,False,False
4420,2001-10-19,False,False,False,False
4421,2001-10-18,False,False,False,False
4422,2001-10-17,False,False,False,False
4423,2001-10-16,False,False,False,False
4424,2001-10-15,False,False,False,False
4425,2001-10-12,False,False,False,False
4426,2001-10-11,False,False,False,False
4427,2001-10-10,False,False,False,False
4428,2001-10-09,False,False,False,False
4429,2001-10-05,False,False,False,False
4430,2001-10-04,False,False,False,False
4431,2001-10-03,False,False,False,False
4432,2001-10-02,False,False,False,False
4433,2001-10-01,False,False,False,False
4434,2001-09-28,False,False,False,False
4435,2001-09-27,False,False,False,False
4436,2001-09-26,False,False,False,False
4437,2001-09-25,False,False,False,False
4438,2001-09-24,False,False,False,False
4439,2001-09-21,False,False,False,False
4440,2001-09-20,False,False,False,False
4441,2001-09-19,False,False,False,False
4442,2001-09-18,False,False,False,False
4443,2001-09-17,False,False,False,False
4444,2001-09-14,False,False,False,False
4445,2001-09-13,False,False,False,False
4446,2001-09-10,False,False,False,False
4447,2001-09-07,False,False,False,False
4448,2001-09-06,False,False,False,False
4449,2001-09-05,False,False,False,False
4450,2001-09-04,False,False,False,False
4451,2001-08-31,False,False,False,False
4452,2001-08-30,False,False,False,False
4453,2001-08-29,False,False,False,False
4454,2001-08-28,False,False,False,False
4455,2001-08-27,False,False,False,False
4456,2001-08-24,False,False,False,False
4457,2001-08-23,False,False,False,False
4458,2001-08-22,False,False,False,False
4459,2001-08-21,False,False,False,False
4460,2001-08-20,False,False,False,False
4461,2001-08-17,False,False,False,False
4462,2001-08-16,False,False,False,False
4463,2001-08-15,False,False,False,False
4464,2001-08-14,False,False,False,False
4465,2001-08-13,True,False,False,False
4466,2001-08-10,False,False,False,False
4467,2001-08-09,False,False,False,False
4468,2001-08-08,True,False,False,False
4469,2001-08-07,False,False,False,False
4470,2001-08-06,False,False,False,False
4471,2001-08-03,False,False,False,False
4472,2001-08-02,False,False,False,False
4473,2001-08-01,False,False,False,False
4474,2001-07-31,True,False,False,False
4475,2001-07-30,True,False,False,False
4476,2001-07-27,False,False,False,False
4477,2001-07-26,False,False,False,False
4478,2001-07-25,False,False,False,False
4479,2001-07-24,False,False,False,False
4480,2001-07-23,False,False,False,False
4481,2001-07-20,False,False,False,False
4482,2001-07-19,False,False,False,False
4483,2001-07-18,False,False,False,False
4484,2001-07-17,False,False,False,False
4485,2001-07-16,True,False,False,False
4486,2001-07-13,False,False,False,False
4487,2001-07-12,False,False,False,False
4488,2001-07-11,False,False,False,False
4489,2001-07-10,True,False,False,False
4490,2001-07-09,False,False,False,False
4491,2001-07-06,False,False,False,False
4492,2001-07-05,False,False,False,False
4493,2001-07-03,False,False,False,False
4494,2001-07-02,False,False,False,False
4495,2001-06-29,False,False,False,False
4496,2001-06-28,False,False,False,False
4497,2001-06-27,False,False,False,False
4498,2001-06-26,False,False,False,False
4499,2001-06-25,False,False,False,False
4500,2001-06-22,True,False,False,False
4501,2001-06-21,True,False,False,False
4502,2001-06-20,True,False,False,False
4503,2001-06-19,True,False,False,False
4504,2001-06-18,True,False,False,False
4505,2001-06-15,False,False,False,False
4506,2001-06-14,False,False,False,False
4507,2001-06-13,False,False,False,False
4508,2001-06-12,False,False,False,False
4509,2001-06-11,False,False,False,False
4510,2001-06-08,False,False,False,False
4511,2001-06-07,False,False,False,False
4512,2001-06-06,False,False,False,False
4513,2001-06-05,True,False,False,False
4514,2001-06-04,False,False,False,False
4515,2001-06-01,False,False,False,False
4516,2001-05-31,False,False,False,False
4517,2001-05-30,False,False,False,False
4518,2001-05-29,False,False,False,False
4519,2001-05-25,False,False,False,False
4520,2001-05-24,False,False,False,False
4521,2001-05-23,False,False,False,False
4522,2001-05-22,False,False,False,False
4523,2001-05-21,False,False,False,False
4524,2001-05-18,False,False,False,False
4525,2001-05-17,False,False,False,False
4526,2001-05-16,False,False,False,False
4527,2001-05-15,False,False,False,False
4528,2001-05-14,False,False,False,False
4529,2001-05-11,False,False,False,False
4530,2001-05-10,False,False,False,False
4531,2001-05-09,True,False,False,False
4532,2001-05-08,False,False,False,False
4533,2001-05-07,True,False,False,False
4534,2001-05-04,False,False,False,False
4535,2001-05-03,False,False,False,False
4536,2001-05-02,False,False,False,False
4537,2001-05-01,True,False,False,False
4538,2001-04-30,True,False,False,False
4539,2001-04-27,False,False,False,False
4540,2001-04-26,False,False,False,False
4541,2001-04-25,False,False,False,False
4542,2001-04-24,True,False,False,False
4543,2001-04-23,False,False,False,False
4544,2001-04-20,False,False,False,False
4545,2001-04-19,False,False,False,False
4546,2001-04-18,False,False,False,False
4547,2001-04-17,False,False,False,False
4548,2001-04-16,False,False,False,False
4549,2001-04-12,False,False,False,False
4550,2001-04-11,False,False,False,False
4551,2001-04-10,False,False,False,False
4552,2001-04-09,False,False,False,False
4553,2001-04-06,True,False,False,False
4554,2001-04-05,True,False,False,False
4555,2001-04-04,True,False,False,False
4556,2001-04-03,True,False,False,False
4557,2001-04-02,True,False,False,False
4558,2001-03-30,True,True,False,False
4559,2001-03-29,True,True,False,False
4560,2001-03-28,True,True,False,False
4561,2001-03-27,True,False,False,False
4562,2001-03-26,True,True,False,False
4563,2001-03-23,True,True,False,False
4564,2001-03-22,True,True,False,False
4565,2001-03-21,True,True,False,False
4566,2001-03-20,True,True,False,False
4567,2001-03-19,True,True,False,False
4568,2001-03-16,True,True,False,False
4569,2001-03-15,True,True,False,False
4570,2001-03-14,True,True,False,False
4571,2001-03-13,True,True,False,False
4572,2001-03-12,True,True,False,False
4573,2001-03-09,True,True,False,False
4574,2001-03-08,True,True,False,False
4575,2001-03-07,True,True,False,False
4576,2001-03-06,True,True,False,False
4577,2001-03-05,True,True,False,False
4578,2001-03-02,True,True,False,False
4579,2001-03-01,True,True,False,False
4580,2001-02-28,True,True,False,False
4581,2001-02-27,True,True,False,False
4582,2001-02-26,True,True,False,False
4583,2001-02-23,True,True,False,False
4584,2001-02-22,True,True,False,False
4585,2001-02-21,True,True,False,False
4586,2001-02-20,True,True,False,False
4587,2001-02-16,True,True,False,False
4588,2001-02-15,True,True,False,False
4589,2001-02-14,True,True,False,False
4590,2001-02-13,True,True,False,False
4591,2001-02-12,True,True,False,False
4592,2001-02-09,True,True,False,False
4593,2001-02-08,True,True,False,False
4594,2001-02-07,True,True,False,False
4595,2001-02-06,True,True,False,False
4596,2001-02-05,True,True,False,False
4597,2001-02-02,True,True,False,False
4598,2001-02-01,True,True,False,False
4599,2001-01-31,True,True,False,False
4600,2001-01-30,True,True,False,False
4601,2001-01-29,True,True,False,False
4602,2001-01-26,True,True,False,False
4603,2001-01-25,True,True,False,False
4604,2001-01-24,True,True,False,False
4605,2001-01-23,True,True,False,False
